,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:35:06.86061696Z,40.56,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:36:06.908163072Z,40.89,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:37:06.907809024Z,41.54,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:38:06.890539008Z,41.81,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:39:06.900716032Z,40.36,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:40:06.902134784Z,41.95,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:41:06.90491392Z,38.8,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:42:06.913963008Z,38.59,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:43:06.908811008Z,39.06,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:44:06.910787072Z,41.76,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
